,state,action,value
0,"(2, 0, 0, 0, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,0.6549374843150051
1,"(0, 2, 0, 0, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,1.139999945408512
2,"(0, 2, 0, 0, 0, -2, 0, 4, 0, 0, 0, -2, -100, 0, 0, 0)",0,0.7594448577578253
3,"(0, 0, 2, 0, 0, -2, 0, 4, 0, 0, 0, -2, -100, 0, 0, 0)",2,0.4837104486174798
4,"(0, 0, 2, 0, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,0.75211363132321
5,"(0, 0, 0, 2, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,1.139328
6,"(0, 0, 0, 2, 0, -2, 0, 4, 0, 0, 0, -2, -100, 0, 0, 0)",2,0.7480199248855784
7,"(0, 0, 2, 0, 0, -2, 0, 4, 0, 0, 0, -2, -100, 0, 0, 0)",1,1.14
8,"(0, 0, 2, 4, 0, -2, 0, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,1.7
9,"(0, 0, 0, 0, 5, -2, 0, 0, 0, 0, 0, -2, -100, 0, 0, 2)",1,0.37021271712717196
10,"(0, 0, 0, 0, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 3, 0)",0,0.4823599680547348
11,"(0, 0, 0, 0, 0, -2, 4, 0, 0, 0, 0, -2, -100, 0, 0, 3)",0,0.747302172538963
12,"(0, 0, 0, 0, 0, -2, 0, 4, 0, 0, 0, -2, -100, 0, 0, 3)",1,0.16968731538442117
13,"(0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 4, -2, -100, 0, 0, 2)",1,-0.17233140675256853
14,"(0, 0, 0, 0, 2, -2, 0, 0, 0, 0, 5, -2, -100, 0, 0, 0)",0,-0.29989248032549887
15,"(5, 0, 0, 0, 3, -2, 0, 0, 0, 0, 0, -2, -100, 0, 0, 0)",0,-0.0971741655422228
16,"(0, 0, 0, 4, 0, -2, 0, 0, 0, 0, 0, -2, -100, 0, 3, 0)",0,0.3747673343672453
17,"(0, 0, 0, 4, 0, -2, 0, 0, 0, 0, 0, -2, -100, 0, 0, 3)",2,0.24833243465839766
18,"(0, 0, 4, 0, 0, -2, 0, 0, 0, 0, 0, -2, -100, 0, 0, 3)",1,-0.30000000000000004
19,"(0, 0, 0, 0, 0, -2, 0, 6, 0, 3, 0, -2, -100, 0, 0, 0)",0,1.063029391186157
20,"(0, 0, 0, 0, 0, -2, 0, 6, 0, 0, 3, -2, -100, 0, 0, 0)",1,0.3510218323661809
21,"(0, 0, 0, 6, 0, -2, 0, 0, 0, 0, 3, -2, -100, 0, 0, 0)",0,-0.30000000000000004
22,"(0, 3, 0, 0, 0, -2, 0, 0, 0, 6, 0, -2, -100, 0, 0, 0)",0,0.6817161440617452
